site;DO;temp;datetime
Toranche aval; 8,84;13,44;2020/05/04 03:30:00
Toranche aval; 8,81;13,40;2020/05/04 03:45:00
Toranche aval; 8,90;13,36;2020/05/04 04:00:00
Toranche aval; 8,86;13,32;2020/05/04 04:15:00
Toranche aval; 8,88;13,28;2020/05/04 04:30:00
Toranche aval; 8,91;13,24;2020/05/04 04:45:00
Toranche aval; 8,91;13,18;2020/05/04 05:00:00
Toranche aval; 8,92;13,14;2020/05/04 05:15:00
Toranche aval; 8,92;13,10;2020/05/04 05:30:00
Toranche aval; 8,95;13,06;2020/05/04 05:45:00
Toranche aval; 8,97;13,02;2020/05/04 06:00:00
Toranche aval; 8,94;12,98;2020/05/04 06:15:00
Toranche aval; 8,98;12,94;2020/05/04 06:30:00
Toranche aval; 9,02;12,90;2020/05/04 06:45:00
Toranche aval; 9,01;12,84;2020/05/04 07:00:00
Toranche aval; 8,99;12,80;2020/05/04 07:15:00
Toranche aval; 9,03;12,78;2020/05/04 07:30:00
Toranche aval; 9,01;12,74;2020/05/04 07:45:00
Toranche aval; 9,04;12,70;2020/05/04 08:00:00
Toranche aval; 9,07;12,68;2020/05/04 08:15:00
Toranche aval; 9,11;12,66;2020/05/04 08:30:00
Toranche aval; 9,05;12,66;2020/05/04 08:45:00
Toranche aval; 9,12;12,66;2020/05/04 09:00:00
Toranche aval; 9,14;12,66;2020/05/04 09:15:00
Toranche aval; 9,14;12,68;2020/05/04 09:30:00
Toranche aval; 9,18;12,68;2020/05/04 09:45:00
Toranche aval; 9,17;12,70;2020/05/04 10:00:00
Toranche aval; 9,17;12,74;2020/05/04 10:15:00
Toranche aval; 9,19;12,78;2020/05/04 10:30:00
Toranche aval; 9,18;12,82;2020/05/04 10:45:00
Toranche aval; 9,16;12,86;2020/05/04 11:00:00
Toranche aval; 9,22;12,94;2020/05/04 11:15:00
Toranche aval; 9,23;13,04;2020/05/04 11:30:00
Toranche aval; 9,20;13,12;2020/05/04 11:45:00
Toranche aval; 9,20;13,24;2020/05/04 12:00:00
Toranche aval; 9,21;13,36;2020/05/04 12:15:00
Toranche aval; 9,22;13,46;2020/05/04 12:30:00
Toranche aval; 9,19;13,60;2020/05/04 12:45:00
Toranche aval; 9,18;13,72;2020/05/04 13:00:00
Toranche aval; 9,19;13,84;2020/05/04 13:15:00
Toranche aval; 9,17;13,96;2020/05/04 13:30:00
Toranche aval; 9,10;14,10;2020/05/04 13:45:00
Toranche aval; 9,09;14,24;2020/05/04 14:00:00
Toranche aval; 9,11;14,36;2020/05/04 14:15:00
Toranche aval; 9,04;14,50;2020/05/04 14:30:00
Toranche aval; 9,02;14,62;2020/05/04 14:45:00
Toranche aval; 8,94;14,76;2020/05/04 15:00:00
Toranche aval; 8,90;14,90;2020/05/04 15:15:00
Toranche aval; 8,89;15,02;2020/05/04 15:30:00
Toranche aval; 8,79;15,12;2020/05/04 15:45:00
Toranche aval; 8,79;15,24;2020/05/04 16:00:00
Toranche aval; 8,80;15,34;2020/05/04 16:15:00
Toranche aval; 8,73;15,44;2020/05/04 16:30:00
Toranche aval; 8,62;15,54;2020/05/04 16:45:00
Toranche aval; 8,59;15,60;2020/05/04 17:00:00
Toranche aval; 8,57;15,66;2020/05/04 17:15:00
Toranche aval; 8,50;15,72;2020/05/04 17:30:00
Toranche aval; 8,40;15,78;2020/05/04 17:45:00
Toranche aval; 8,29;15,82;2020/05/04 18:00:00
Toranche aval; 8,36;15,86;2020/05/04 18:15:00
Toranche aval; 8,28;15,90;2020/05/04 18:30:00
Toranche aval; 8,23;15,92;2020/05/04 18:45:00
Toranche aval; 8,19;15,94;2020/05/04 19:00:00
Toranche aval; 8,17;15,94;2020/05/04 19:15:00
Toranche aval; 8,14;15,94;2020/05/04 19:30:00
Toranche aval; 8,13;15,96;2020/05/04 19:45:00
Toranche aval; 8,06;15,96;2020/05/04 20:00:00
Toranche aval; 8,03;15,96;2020/05/04 20:15:00
Toranche aval; 8,00;15,96;2020/05/04 20:30:00
Toranche aval; 8,02;15,94;2020/05/04 20:45:00
Toranche aval; 7,94;15,92;2020/05/04 21:00:00
Toranche aval; 7,97;15,88;2020/05/04 21:15:00
Toranche aval; 7,96;15,84;2020/05/04 21:30:00
Toranche aval; 7,97;15,82;2020/05/04 21:45:00
Toranche aval; 7,98;15,78;2020/05/04 22:00:00
Toranche aval; 7,97;15,76;2020/05/04 22:15:00
Toranche aval; 7,96;15,74;2020/05/04 22:30:00
Toranche aval; 7,96;15,72;2020/05/04 22:45:00
Toranche aval; 7,94;15,70;2020/05/04 23:00:00
Toranche aval; 7,93;15,70;2020/05/04 23:15:00
Toranche aval; 7,90;15,68;2020/05/04 23:30:00
Toranche aval; 7,94;15,66;2020/05/04 23:45:00
Toranche aval; 7,96;15,66;2020/05/05 00:00:00
Toranche aval; 7,96;15,64;2020/05/05 00:15:00
Toranche aval; 7,95;15,62;2020/05/05 00:30:00
Toranche aval; 7,99;15,62;2020/05/05 00:45:00
Toranche aval; 7,95;15,60;2020/05/05 01:00:00
Toranche aval; 7,92;15,58;2020/05/05 01:15:00
Toranche aval; 7,97;15,58;2020/05/05 01:30:00
Toranche aval; 7,95;15,56;2020/05/05 01:45:00
Toranche aval; 7,96;15,56;2020/05/05 02:00:00
Toranche aval; 7,97;15,54;2020/05/05 02:15:00
Toranche aval; 7,97;15,54;2020/05/05 02:30:00
Toranche aval; 7,94;15,52;2020/05/05 02:45:00
Toranche aval; 7,95;15,50;2020/05/05 03:00:00
Toranche aval; 7,96;15,50;2020/05/05 03:15:00
Toranche aval; 7,95;15,48;2020/05/05 03:30:00
Toranche aval; 7,88;15,46;2020/05/05 03:45:00
Toranche aval; 7,96;15,44;2020/05/05 04:00:00
Toranche aval; 7,96;15,42;2020/05/05 04:15:00
Toranche aval; 8,01;15,38;2020/05/05 04:30:00
Toranche aval; 7,99;15,36;2020/05/05 04:45:00
Toranche aval; 8,03;15,34;2020/05/05 05:00:00
Toranche aval; 7,95;15,32;2020/05/05 05:15:00
Toranche aval; 7,98;15,30;2020/05/05 05:30:00
Toranche aval; 7,98;15,28;2020/05/05 05:45:00
Toranche aval; 8,03;15,24;2020/05/05 06:00:00
Toranche aval; 8,00;15,20;2020/05/05 06:15:00
Toranche aval; 8,04;15,18;2020/05/05 06:30:00
Toranche aval; 8,03;15,14;2020/05/05 06:45:00
Toranche aval; 8,07;15,10;2020/05/05 07:00:00
Toranche aval; 8,07;15,08;2020/05/05 07:15:00
Toranche aval; 8,06;15,04;2020/05/05 07:30:00
Toranche aval; 8,09;15,02;2020/05/05 07:45:00
Toranche aval; 8,12;15,00;2020/05/05 08:00:00
Toranche aval; 8,07;14,98;2020/05/05 08:15:00
Toranche aval; 8,11;14,98;2020/05/05 08:30:00
Toranche aval; 8,13;14,96;2020/05/05 08:45:00
Toranche aval; 8,17;14,96;2020/05/05 09:00:00
Toranche aval; 8,18;14,96;2020/05/05 09:15:00
Toranche aval; 8,22;14,98;2020/05/05 09:30:00
Toranche aval; 8,25;14,98;2020/05/05 09:45:00
Toranche aval; 8,23;14,98;2020/05/05 10:00:00
Toranche aval; 8,32;15,02;2020/05/05 10:15:00
Toranche aval; 8,32;15,04;2020/05/05 10:30:00
Toranche aval; 8,32;15,04;2020/05/05 10:45:00
Toranche aval; 8,27;15,06;2020/05/05 11:00:00
Toranche aval; 8,35;15,12;2020/05/05 11:15:00
Toranche aval; 8,36;15,20;2020/05/05 11:30:00
Toranche aval; 8,39;15,30;2020/05/05 11:45:00
Toranche aval; 8,39;15,38;2020/05/05 12:00:00
Toranche aval; 8,43;15,42;2020/05/05 12:15:00
Toranche aval; 8,46;15,48;2020/05/05 12:30:00
Toranche aval; 8,52;15,58;2020/05/05 12:45:00
Toranche aval; 8,52;15,68;2020/05/05 13:00:00
Toranche aval; 8,51;15,78;2020/05/05 13:15:00
Toranche aval; 8,52;15,86;2020/05/05 13:30:00
Toranche aval; 8,53;16,02;2020/05/05 13:45:00
Toranche aval; 8,52;16,18;2020/05/05 14:00:00
Toranche aval; 8,46;16,26;2020/05/05 14:15:00
Toranche aval; 8,46;16,30;2020/05/05 14:30:00
Toranche aval; 8,44;16,36;2020/05/05 14:45:00
Toranche aval; 8,42;16,48;2020/05/05 15:00:00
Toranche aval; 8,38;16,58;2020/05/05 15:15:00
Toranche aval; 8,31;16,66;2020/05/05 15:30:00
Toranche aval; 8,34;16,74;2020/05/05 15:45:00
Toranche aval; 8,31;16,84;2020/05/05 16:00:00
Toranche aval; 8,29;16,92;2020/05/05 16:15:00
Toranche aval; 8,20;16,94;2020/05/05 16:30:00
Toranche aval; 8,15;16,96;2020/05/05 16:45:00
Toranche aval; 8,15;16,98;2020/05/05 17:00:00
Toranche aval; 8,08;17,02;2020/05/05 17:15:00
Toranche aval; 8,05;17,04;2020/05/05 17:30:00
Toranche aval; 7,99;17,08;2020/05/05 17:45:00
Toranche aval; 7,97;17,12;2020/05/05 18:00:00
Toranche aval; 7,88;17,12;2020/05/05 18:15:00
Toranche aval; 7,87;17,08;2020/05/05 18:30:00
Toranche aval; 7,78;17,06;2020/05/05 18:45:00
Toranche aval; 7,77;17,00;2020/05/05 19:00:00
Toranche aval; 7,77;16,96;2020/05/05 19:15:00
Toranche aval; 7,67;16,92;2020/05/05 19:30:00
Toranche aval; 7,70;16,88;2020/05/05 19:45:00
Toranche aval; 7,64;16,84;2020/05/05 20:00:00
Toranche aval; 7,62;16,78;2020/05/05 20:15:00
Toranche aval; 7,56;16,74;2020/05/05 20:30:00
Toranche aval; 7,56;16,66;2020/05/05 20:45:00
Toranche aval; 7,55;16,60;2020/05/05 21:00:00
Toranche aval; 7,54;16,54;2020/05/05 21:15:00
Toranche aval; 7,59;16,48;2020/05/05 21:30:00
Toranche aval; 7,55;16,42;2020/05/05 21:45:00
Toranche aval; 7,47;16,36;2020/05/05 22:00:00
Toranche aval; 7,46;16,32;2020/05/05 22:15:00
Toranche aval; 7,59;16,26;2020/05/05 22:30:00
Toranche aval; 7,56;16,20;2020/05/05 22:45:00
Toranche aval; 7,65;16,14;2020/05/05 23:00:00
Toranche aval; 7,58;16,08;2020/05/05 23:15:00
Toranche aval; 7,65;16,02;2020/05/05 23:30:00
Toranche aval; 7,64;15,96;2020/05/05 23:45:00
Toranche aval; 7,63;15,92;2020/05/06 00:00:00
Toranche aval; 7,63;15,86;2020/05/06 00:15:00
Toranche aval; 7,58;15,82;2020/05/06 00:30:00
Toranche aval; 7,41;15,76;2020/05/06 00:45:00
Toranche aval; 7,62;15,70;2020/05/06 01:00:00
Toranche aval; 7,71;15,64;2020/05/06 01:15:00
